TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-09-2026,10-09-2026,CM,BSE,STK,544001,INE0Q1S01010,SUNITATOOL,MT,,,,,Sunita Tools Limited,983,1000,954.2,977.9,985.05,983,,977.9,,,7625,7421843,50,F1,125,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544002,INE0PA601017,VIVAA,MT,,,,,Vivaa Tradecom Limited,134,134,134,134,134,132,,134,,,2000,268000,1,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544003,INE0INJ01017,PLAZACABLE,B,,,,,Plaza Wires Limited,61.39,61.89,58.09,60.19,60.45,60.02,,60.5,,,27853,1652756,553,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544004,INE07U701015,IRMENERGY,B,,,,,IRM ENERGY LIMITED,276.3,286.25,276.3,280.7,281,282.9,,281.23,,,8782,2490884,398,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544006,INF769K01KV5,ITETF,B,,,,,Mirae Asset Mutual Fund,30.59,31.08,30.5,30.57,30.63,30.65,,30.56,,,11743,359364,257,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544007,INF769K01KU7,ALPHAETF,B,,,,,Mirae Asset Mutual Fund,26.79,26.83,26.57,26.65,26.63,26.86,,26.57,,,11592,309549,262,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544008,INE03EI01018,MAXESTATES,B,,,,,Max Estates Limited,550,563,536.8,557.2,559,547.2,,559.72,,,3286,1818152,251,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544009,INE0KBH01020,BLUEJET,A,,,,,Blue Jet Healthcare Limited,577,577.65,567.95,574.6,575,575.65,,575.29,,,7239,4153299,309,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544012,INE0LMW01024,CELLO,A,,,,,Cello World Limited,339.75,341.3,337.2,339.05,338.25,337.2,,338.91,,,9882,3353944,323,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544014,INE0J5401028,HONASA,A,,,,,Honasa Consumer Limited,474,483.5,471.05,475.1,475,470.9,,475.58,,,31989,15247817,1330,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544015,INE0QI101019,MISHDESIGN,M,,,,,Mish Designs Limited,36,36,36,36,36,36.5,,36,,,500,18000,1,F1,500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544020,INE818W01011,ESAFSFB,T,,,,,ESAF Small Finance Bank Ltd,41.11,41.62,39.86,40.07,40,41.95,,40.26,,,54788,2209322,261,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544021,INE004A01022,PROTEAN,A,,,,,Protean eGov Technologies Limi,492.8,500,484.5,489.95,500,492.9,,492.66,,,13860,6833622,587,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544022,INE491J01022,ASKAUTOLTD,B,,,,,ASK Automotive Limited,625.3,631.1,619.1,621.5,625,627.4,,622.36,,,5251,3271167,341,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544023,INE0N6U01018,KALYANI,M,,,,,Kalyani Cast-Tech Limited,964,995,932.05,969.35,988,945.05,,969.35,,,10000,9621900,39,F1,250,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544026,INE202E01016,IREDA,A,,,,,Indian Renewable Energy Develo,112.45,114.8,111.95,113.3,113.3,111.9,,113.32,,,231812,26313036,2108,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544027,INE007N01010,FEDFINA,B,,,,,Fedbank Financial Services Lim,157.5,160.1,157,158.7,159,156.95,,158.87,,,21832,3464967,502,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544028,INE142M01025,TATATECH,A,,,,,Tata Technologies Limited,788.35,802,764.3,778.2,778.2,787.85,,778.95,,,92611,72923938,3752,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544029,INE717W01049,GANDHAR,B,,,,,Gandhar Oil Refinery (India) L,267.05,278.15,267.05,271.6,271.6,265.8,,271.32,,,78759,21615660,1808,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544030,INE00Y201027,FLAIR,B,,,,,Flair Writing Industries Limit,238.5,243.35,237,238.7,237,238.5,,238.55,,,10600,2547248,125,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544035,INE0RDR01012,SPL,M,,,,,Swashthik Plascon Limited,23.45,24,23,23,23,22.75,,23,,,48000,1124768,19,F1,1600,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544036,INE0RDM01013,DEEPAKCHEM,M,,,,,DEEPAK CHEMTEX LIMITED,87,89.2,87,87,87,87,,87,,,4800,424080,6,F1,800,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544037,INE0P9J01013,AMIC,M,,,,,Amic Forging Limited,2260,2321.95,2260,2285.55,2290,2256.75,,2285.55,,,55400,126834615,321,F1,100,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544042,INE0KQN01018,BAJEL,B,,,,,Bajel Projects Limited,183,184.05,176.9,177.3,178.7,183.5,,177.42,,,9277,1664690,247,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544044,INE922K01024,INDIASHLTR,A,,,,,India Shelter Finance Corporat,669.15,676.65,668,674.2,671.5,667.55,,672.16,,,647,434506,58,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544045,INE321T01012,DOMS,A,,,,,DOMS Industries Limited,2188,2195.55,2167,2168.55,2170,2188.55,,2165.64,,,1470,3208219,123,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544046,INE616N01034,INOXINDIA,A,,,,,INOX India Limited,2195.4,2338.95,2195.4,2295.95,2290,2184.8,,2295.81,,,55159,125967393,3101,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544047,INE0QSK01017,SIYARAM,M,,,,,Siyaram Recycling Industries L,34.11,36.14,33.86,35,34.66,35.1,,35,,,42000,1455840,26,F1,1500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544052,INE0Q2Z01013,BENCHMARK,M,,,,,Benchmark Computer Solutions L,46.85,47,46.85,46.92,47,44.3,,46.92,,,6000,281500,3,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544053,INE0FRK01020,MOTISONS,B,,,,,Motisons Jewellers Limited,16.21,17.49,15.85,16.04,16.04,16.29,,16.01,,,729871,11811437,971,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544054,INE843S01025,SURAJEST,B,,,,,Suraj Estate Developers Limite,180.1,180.15,172.1,178.35,176.8,172,,177.03,,,12729,2244407,267,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544055,INE046W01019,MUTHOOTMF,B,,,,,Muthoot Microfin Limited,198.8,198.8,195.85,196.35,196.35,197,,196.13,,,9860,1938162,183,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544057,INE330T01021,HAPPYFORGE,B,,,,,Happy Forgings Limited,2259.95,2296.2,2220.45,2236.25,2247.7,2255.45,,2233.45,,,1444,3261696,204,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544058,INE220Q01020,MUFTI,B,,,,,Credo Brands Marketing Limited,75.73,77.21,73.13,73.32,73.13,74.23,,74.08,,,9771,728427,126,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544059,INE0QZQ01019,SHANTIDENM,M,,,,,SHANTI SPINTEX LIMITED,33,34,32.5,33.1,33.1,34,,33.1,,,14000,463400,7,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544060,INE0PEQ01016,RBZJEWEL,T,,,,,RBZ Jewellers Limited,171.1,182,170.05,177.2,178.2,174.4,,178.38,,,12628,2247461,182,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544061,INE02IJ01035,AZAD,A,,,,,Azad Engineering Limited,2813.25,2813.25,2758.8,2773.25,2774.65,2804.7,,2773.49,,,9721,27007901,760,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544066,INE0Q3R01026,SUNCLAY,B,,,,,SUNDARAM-CLAYTON LIMITED,1285,1310.9,1285,1294.05,1290,1285.55,,1295.1,,,29096,37508111,40,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544067,INE0DUT01020,INNOVACAP,B,,,,,INNOVA CAPTAB LIMITED,1187.55,1192.75,1165,1167.45,1170.65,1192.35,,1167.4,,,3705,4356477,369,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544072,INE0QFT01015,AIKPIPES,M,,,,,AIK Pipes and Polymers Limited,31.54,31.54,31.54,31.54,31.54,33.2,,31.54,,,1600,50464,2,F1,800,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544073,INE0A6N01026,MCPL,M,,,,,Manoj Ceramic Limited,85.3,87.69,85,85,85,81.55,,85,,,6000,517990,6,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544074,INE0RNZ01014,SBVCL,MT,,,,,Shri Balaji Valve Components L,134,135.1,134,134.6,134.6,134.05,,134.6,,,3000,403980,4,F1,600,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544080,INE0MGS01014,SHILINDORE,X,,,,,Sayaji Hotels (Indore) Limited,1330,1330,1284,1284,1284,1330,,1284,,,1050,1355100,7,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544081,INE980O01024,JYOTICNC,A,,,,,Jyoti CNC Automation Limited,999.85,1016.15,998,1004.05,1004.9,1008.7,,1003.9,,,19518,19589412,733,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544082,INE0GEN01012,SWANAGRO,M,,,,,New Swan Multitech Limited,41.94,41.94,41,41,41,40,,41,,,8000,329880,4,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544083,INE0QIS01011,SHREE,M,,,,,Shree Marutinandan Tubes Limit,48.4,52,48.4,52,52,52.1,,52,,,2000,98650,4,F1,500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544088,INE456Z01021,MEDIASSIST,A,,,,,Medi Assist Healthcare Service,328,330.75,320,323.6,321.9,328,,323.08,,,4004,1301855,237,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544089,INF0R8F01034,LIQUIDCASE,F,,,,,Zerodha Mutual Fund,115.84,117.02,114.68,115.86,115.86,115.84,,115.84,,,638333,73947749,502,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544091,INE0Q1R01012,QLL,M,,,,,Qualitek Labs Limited,506.5,535,498.95,522.65,530,500.05,,522.65,,,42400,21940700,93,F1,400,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544092,INF0QA701722,NIFTYBETF,B,,,,,Bajaj Finserv Mutual Fund,242.03,242.72,241.26,242.72,242.72,242.99,,241.37,,,39,9455,9,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544093,INF0QA701714,BANKBETF,B,,,,,Bajaj Finserv Mutual Fund,57.49,58.52,57.15,57.25,58.52,57.86,,57.29,,,464,26666,23,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544095,INE0G5901015,EPACK,B,,,,,EPACK Durable Limited,187.75,189.6,186.65,188.25,188.5,188.3,,188.14,,,16296,3068142,537,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544100,INE02H701025,NOVAAGRI,T,,,,,Nova Agritech Limited,23.15,23.56,23,23.07,23.06,23.1,,23.08,,,4392,101396,18,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544102,INF789F1AZD8,ITBETA,B,,,,,UTI Mutual Fund,306.34,306.34,304.94,304.94,304.94,306.34,,309.14,,,18,5511,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544106,INE0R5Z01015,MCFL,MT,,,,,Mayank Cattle Food Limited,107.5,107.5,107.35,107.35,107.35,111.8,,107.35,,,4800,515460,3,F1,1200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544107,INE0NLT01010,BLSE,B,,,,,BLS E-Services Limited,321,321.3,312,316.55,315.1,320.8,,316.6,,,18592,5879820,354,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544108,INE0QZF01012,GPSL,M,,,,,Gabriel Pet Straps Limited,55.7,59,54.25,55.69,54.41,56.77,,55.69,,,10200,576312,17,F1,600,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544109,INF740KA1ZG1,HEALTHADD,B,,,,,DSP NIFTY Healthcare ETF,16.74,16.74,16.61,16.68,16.68,16.8,,16.66,,,8685,144750,12,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544110,INF179KC1HW4,HDFCPSUBK,B,,,,,HDFC Mutual Fund,85.22,85.76,84.44,84.44,84.44,84.55,,84.7,,,3157,269669,129,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544111,INE988S01028,PARKHOTELS,B,,,,,Apeejay Surrendra Park Hotels,111.85,111.85,110.6,111.75,111.7,111.55,,111.63,,,2355,261814,63,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544112,INE0QXV01014,JGTL,X,,,,,JASCH GAUGING TECHNOLOGIES LIM,554.95,554.95,535.05,535.05,535.05,537.05,,535.05,,,61,32962,9,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544117,INE0KGZ01021,SIGNPOST,B,,,,,Signpost India Limited,268.05,279.5,267.5,267.8,267.55,271.05,,267.8,,,3391,922126,201,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544118,INE953L01027,JSFB,A,,,,,JANA SMALL FINANCE BANK LIMITE,530.75,533.35,508.9,515.9,517.8,534.7,,514.77,,,9764,5097796,581,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544119,INE0J1F01024,RPTECH,B,,,,,Rashi Peripherals Limited,798,813.9,765.55,805,805.65,795.65,,806.41,,,47469,37460980,4722,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544120,INE646H01017,CAPITALSFB,B,,,,,Capital Small Finance Bank Ltd,280.55,281.6,270.3,272.65,276,279.7,,272.18,,,771,211353,108,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544121,INE0OYK01010,RUDRAGAS,M,,,,,Rudra Gas Enterprise Limited,73.5,75,73.5,74,74,71,,74,,,9000,668500,6,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544122,INE010601016,ENTERO,B,,,,,Entero Healthcare Solutions Li,1837.25,1837.25,1780,1796.3,1830,1821.7,,1792.94,,,3464,6241306,310,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544123,INF767K01RN1,LICNMID100,B,,,,,LIC Mutual Fund,63,63,62.45,62.57,62.57,62.77,,62.54,,,731,45728,17,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544124,INE0QTF01015,VSTL,B,,,,,VIBHOR STEEL TUBES LIMITED,124.9,124.9,118,120.7,120,124.9,,120.22,,,402,48724,38,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544129,INE696F01016,JUNIPER,B,,,,,Juniper Hotels Limited,209.75,233.1,209.75,227.55,226.35,213.8,,227.39,,,50141,11245950,1245,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544130,INF769K01LC3,SMALLCAP,B,,,,,Mirae Asset Mutual Fund,49.49,49.55,49.25,49.4,49.42,49.31,,49.44,,,82693,4081872,257,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544131,INE486R01017,GPTHEALTH,B,,,,,GPT Healthcare Limited,161,165.1,160.2,161.05,160.7,162.75,,161.28,,,21739,3536484,1823,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544132,INF0R8F01042,GOLDCASE,E,,,,,Zerodha Mutual Fund,24.08,24.54,24.02,24.08,24.54,23.95,,24.04,,,171134,4122917,785,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544133,INE777F01014,EXICOM,B,,,,,EXICOM TELE-SYSTEMS LIMITED,180.65,183.5,175.3,176.75,176.2,180.6,,176.73,,,88487,15796851,1066,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544134,INE0PT501018,PLATIND,B,,,,,Platinum Industries Limited,226.55,226.85,218.4,222,222,226.45,,221.05,,,1190,266704,83,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544135,INE0CG401037,MUKKA,B,,,,,Mukka Proteins Limited,30.34,31.09,29.95,30.4,30.4,29.92,,30.56,,,85152,2595271,449,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544136,INE0NQ801033,RKSWAMY,B,,,,,R K Swamy Limited,92.52,93.16,89.83,91.35,89.83,92.51,,91.44,,,6138,561794,94,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544137,INE0NHL23019,INDUSINVIT,IF,,,,,Indus Infra Trust,132.9,133.56,132.47,132.98,133.2,132.58,,132.81,,,6259,832607,268,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544138,INE0MB501011,JGCHEM,B,,,,,J.G.Chemicals Limited,624.95,627.65,585.05,595.3,595.05,619.85,,595,,,29944,18119650,1136,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544139,INE0M8R01011,KOURA,MT,,,,,KOURA FINE DIAMOND JEWELRY LIM,48.15,49.2,48.15,49.2,49.2,47,,49.2,,,6000,292700,3,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544140,INE0L9R01028,GOPAL,B,,,,,Gopal Snacks Limited,267.45,267.45,259.05,260,261.7,261.55,,260.47,,,8729,2277537,242,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544141,INE510U01018,PESB,M,,,,,Pune E - Stock Broking Limited,268,268,260.25,260.5,260.5,263.95,,260.5,,,12000,3163720,15,F1,800,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544142,INE0PB301013,SCILAL,B,,,,,Shipping Corporation of India,38.61,38.94,38.2,38.34,38.64,38.41,,38.45,,,16904,651253,111,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544143,INE0QQG01019,ROYAL,M,,,,,Royal Sense Limited,95,95,95,95,95,96.05,,95,,,1000,95000,2,F1,500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544144,INE772T01024,PVSL,B,,,,,Popular Vehicles and Services,97.2,102.05,97.2,101.4,101.4,102,,100.53,,,792,79537,34,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544149,INE0QN801017,KRYSTAL,B,,,,,KRYSTAL INTEGRATED SERVICES LI,634.55,634.55,622,623.65,622.5,634.15,,624.43,,,333,208195,47,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544150,INE0QVH01025,KPGEL,M,,,,,KP GREEN ENGINEERING LIMITED,272,273.25,268.15,268.55,268.2,275.1,,268.55,,,92500,24945200,183,F1,250,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544151,INE0AH901011,CHATHA,MT,,,,,CHATHA FOODS LIMITED,103.3,109,103.1,108,109,107.85,,108,,,13000,1368100,13,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544158,INE0R6Z01013,SRM,B,,,,,SRM CONTRACTORS LIMITED,453.05,456.35,446.05,448.1,450.9,452.55,,447.72,,,3645,1648704,128,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544159,INF740KA1UM0,LIQUIDADD,F,,,,,DSP BSE LIQUID RATE ETF,1144.06,1144.06,1144.03,1144.05,1144.05,1143.9,,1144.03,,,57759,66079142,18,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544160,INE0MSS01019,JAYKAILASH,MT,,,,,Jay Kailash Namkeen Limited,67.3,69.99,66.94,66.95,66.94,70.46,,66.95,,,12800,863472,8,F1,1600,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544161,INE266Y01019,DPABHUSHAN,B,,,,,D P ABHUSHAN LIMITED,1394.8,1397.7,1360,1372.2,1374,1399.75,,1369.46,,,586,808910,72,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544162,INE343G01021,BHARTIHEXA,A,,,,,Bharti Hexacom Limited,1540,1566.75,1534,1539.25,1540,1545.55,,1539.2,,,3854,5938848,625,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544163,INE0S0701019,GVL,M,,,,,Greenhitech Ventures Limited,34,34,34,34,34,33.94,,34,,,1000,34000,1,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544164,INE0Q9W01015,FAALCON,MT,,,,,Faalcon Concepts Limited,43.03,43.05,41,41,41,41.01,,41,,,8000,340220,4,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544165,INE0SGR01013,SHIVAM,M,,,,,SHIVAM CHEMICALS LIMITED,115.05,122,115,119.35,119.5,120.45,,119.35,,,28500,3376800,15,F1,1500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544166,INE0SDC01012,EMMFORCE,MT,,,,,EMMFORCE AUTOTECH LIMITED,180.4,180.4,180.35,180.35,180.35,182.65,,180.35,,,2400,432900,2,F1,1200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544167,INE0OAF01028,JNKINDIA,B,,,,,JNK India Limited,430.15,435.1,421.5,428.4,429.3,431.9,,428.84,,,7043,3017447,242,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544168,INE0R6801013,VARYAA,M,,,,,VARYAA CREATIONS LIMITED,28.6,28.6,28.6,28.6,28.6,28.6,,28.6,,,2000,57200,1,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544169,INE0QSB01016,AMKAY,M,,,,,Amkay Products Limited,51.6,51.6,51.6,51.6,51.6,50.5,,51.6,,,2000,103200,1,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544171,INE0RGM01016,STAL,MT,,,,,Storage Technologies and Autom,32.55,32.55,31.17,31.17,31.17,32.55,,31.17,,,6400,202856,7,F1,800,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544172,INE065X01017,INDGN,A,,,,,Indegene Limited,583.85,589.25,575.25,577,577,586.5,,577.1,,,101697,58770195,1823,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544173,INE0QOQ01013,FTL,M,,,,,Finelistings Technologies Limi,14.03,14.03,14.01,14.01,14.01,13.37,,14.01,,,2000,28040,2,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544174,INE673O01025,TBOTEK,A,,,,,TBO TEK LIMITED,1714.95,1714.95,1667.2,1672.75,1678.3,1720.55,,1671.63,,,4904,8251668,392,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544175,INE0SMU01015,TGIF,M,,,,,TGIF AGRIBUSINESS LIMITED,92.5,109,92.5,109,109,107,,109,,,3600,370800,3,F1,1200,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544176,INE883F01010,AADHARHFC,A,,,,,Aadhar Housing Finance Limited,476.6,476.6,460.5,462.05,461.7,471.7,,462.7,,,409320,189941549,482,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544177,INE0SCB01016,AZTEC,M,,,,,Aztec Fluids & Machinery Limit,94.5,96.1,93,94,94,95.15,,94,,,81000,7694010,30,F1,1000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544179,INE03JT01014,GODIGIT,A,,,,,Go Digit General Insurance Lim,253,254.15,250,250.55,250,253.5,,250.74,,,8746,2202276,348,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544180,INF769K01LJ8,MIDSMALL,B,,,,,Mirae Asset Mutual Fund,51.1,51.78,51.1,51.51,51.5,51.7,,51.55,,,9425,485887,143,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544181,INE108V01019,AWFIS,A,,,,,Awfis Space Solutions Limited,253.35,255.75,247.15,249.9,249.9,253.65,,249.61,,,20670,5154973,592,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544182,INF0QA701854,LIQUIDBETF,F,,,,,Bajaj Finserv Mutual Fund,1098.15,1098.15,1098.13,1098.13,1098.13,1098.01,,1098.14,,,4,4392,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544184,INE02L001032,BOROSCI,B,,,,,Borosil Scientific Limited,127.2,127.75,124.7,125.4,125.2,127.2,,125.29,,,5953,748171,171,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544185,INE257C01014,ADTECH,X,,,,,ADTECH SYSTEMS LIMITED,49.74,49.74,45.02,46.87,48.5,48.28,,46.87,,,8602,402284,145,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544186,INE0TT901016,TOTEM,X,,,,,Forbes Precision Tools and Mac,169,173.95,159,165.15,165.15,166.1,,165.15,,,69752,11563710,801,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544187,INE0ATZ01017,KRONOX,T,,,,,KRONOX LAB SCIENCES LIMITED,171.7,175,168.1,172.9,173.9,172.8,,172.05,,,8002,1375145,137,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544188,INE0QZ901011,MAGENTA,M,,,,,Magenta Lifecare Limited,8,8,8,8,8,8.18,,8,,,32000,256000,2,F1,4000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544189,INE0QUV01010,SATTRIX,M,,,,,SATTRIX INFORMATION SECURITY L,327.75,327.75,311.4,316,316,327.75,,316,,,8000,2522100,16,F1,500,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544190,INE0R7D01018,3CIT,M,,,,,3C IT Solutions and Telecoms (,20.36,20.36,17,17,17,17.27,,17,,,4000,74720,2,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544191,INE0CYK01015,PURPLEFIN,X,,,,,Purple Finance Limited,72.11,73.8,72,73,73,73.51,,73,,,24044,1759722,70,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544192,INE0HV901016,IXIGO,A,,,,,Le Travenues Technology Limite,166.45,168.3,159.3,161.65,161.65,167.5,,161.91,,,65813,10723410,2184,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544193,INF0R8F01059,MID150CASE,B,,,,,Zerodha Mutual Fund,11.52,11.65,11.5,11.53,11.53,11.62,,11.51,,,103165,1190117,519,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544194,INF0R8F01067,TOP100CASE,B,,,,,Zerodha Mutual Fund,10.38,10.39,10.28,10.32,10.35,10.38,,10.31,,,79330,821076,270,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544195,INE0S0I01011,COTFAB,M,,,,,United Cotfab Limited,14.5,14.5,14.5,14.5,14.5,14.22,,14.5,,,2000,29000,1,F1,2000,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,544196,INF251K01TL6,BBNPNBETF,B,,,,,BARODA BNP PARIBAS MUTUAL FUND,56.73,57.34,56.68,56.93,56.94,56.88,,56.9,,,4658,265199,63,F1,1,,,,,
